"Gene_stable_ID","Gene_name","Gene_description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000171916","LGALS9C","galectin 9C [Source:HGNC Symbol;Acc:HGNC:33874]",11.9721341226512,-2.08626255527111,1.79538009732425,-1.16201720091493,0.245228478016825,0.484196220980639
"ENSG00000187147","RNF220","ring finger protein 220 [Source:HGNC Symbol;Acc:HGNC:25552]",5510.71483289961,-0.296100469916769,0.254846580622334,-1.16187735065424,0.24528528846159,0.484217911231691
"ENSG00000130304","SLC27A1","solute carrier family 27 member 1 [Source:HGNC Symbol;Acc:HGNC:10995]",752.316459995935,0.330033524929345,0.284055382321179,1.16186330367146,0.245290995184528,0.484217911231691
"ENSG00000167874","TMEM88","transmembrane protein 88 [Source:HGNC Symbol;Acc:HGNC:32371]",61.2832071364294,0.823246344919364,0.70869806506733,1.16163199181467,0.245384981263859,0.484350177835079
"ENSG00000177156","TALDO1","transaldolase 1 [Source:HGNC Symbol;Acc:HGNC:11559]",29790.6612997574,0.256301754831145,0.220689837578196,1.16136636667889,0.245492940587963,0.484524506979651
"ENSG00000176857","GJA1P1","gap junction protein alpha 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:4275]",99.7983378620234,-0.671394112169518,0.57816117569878,-1.16125769143536,0.24553711960068,0.48457293637856
"ENSG00000252985","SNORD116","Small nucleolar RNA SNORD116 [Source:RFAM;Acc:RF00108]",10.9289274861623,1.85090833999187,1.5944134696288,1.16087098814009,0.245694368700184,0.484671253023222
"ENSG00000156467","UQCRB","ubiquinol-cytochrome c reductase binding protein [Source:HGNC Symbol;Acc:HGNC:12582]",19553.2104589336,0.230683466737693,0.198731384651074,1.16078025190998,0.245731275924574,0.484671253023222
"ENSG00000174276","ZNHIT2","zinc finger HIT-type containing 2 [Source:HGNC Symbol;Acc:HGNC:1177]",287.150012228004,0.529010170106463,0.455770904204637,1.16069315795758,0.245766705298462,0.484671253023222
"ENSG00000184014","DENND5A","DENN domain containing 5A [Source:HGNC Symbol;Acc:HGNC:19344]",13725.430071779,-0.235042264364077,0.202511314716477,-1.16063768927254,0.24578927154249,0.484671253023222
"ENSG00000163517","HDAC11","histone deacetylase 11 [Source:HGNC Symbol;Acc:HGNC:19086]",1157.68386538171,0.305134714369008,0.262903848514702,1.16063236081515,0.245791439387504,0.484671253023222
"ENSG00000183020","AP2A2","adaptor related protein complex 2 subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:562]",4418.41593630983,-0.27496601911617,0.236910691964202,-1.16063153096408,0.245791777007722,0.484671253023222
"ENSG00000106133","NSUN5P2","NSUN5 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:16609]",507.963935301888,0.370698586426986,0.319410980371866,1.16056932668817,0.245817085391399,0.484671253023222
"ENSG00000167088","SNRPD1","small nuclear ribonucleoprotein D1 polypeptide [Source:HGNC Symbol;Acc:HGNC:11158]",8369.97443902964,-0.231304271428683,0.199304778768711,-1.16055557151044,0.24582268205908,0.484671253023222
"ENSG00000237651","C2orf74","chromosome 2 open reading frame 74 [Source:HGNC Symbol;Acc:HGNC:34439]",129.498418439585,0.608989272464192,0.524871399568566,1.16026377692663,0.245941427662356,0.484866626327153
"ENSG00000123329","ARHGAP9","Rho GTPase activating protein 9 [Source:HGNC Symbol;Acc:HGNC:14130]",73.7964613109667,-0.915402586482415,0.789038161167071,-1.16014995412698,0.245987758672952,0.484891007160472
"ENSG00000214827","MTCP1","mature T cell proliferation 1 [Source:HGNC Symbol;Acc:HGNC:7423]",36.048079346937,1.0473328889733,0.902766696192307,1.16013682537331,0.245993103061103,0.484891007160472
"ENSG00000188801","ZNF322P1","zinc finger protein 322 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:14003]",723.988462019737,-0.38612569995673,0.333009827439578,-1.15950241746781,0.246251451705522,0.485283933623048
"ENSG00000187446","CHP1","calcineurin like EF-hand protein 1 [Source:HGNC Symbol;Acc:HGNC:17433]",47757.1166001307,-0.227102433074006,0.195884104117969,-1.15937142575508,0.246304818873215,0.485311571473611
"ENSG00000226017","PRICKLE2-AS3","PRICKLE2 antisense RNA 3 [Source:HGNC Symbol;Acc:HGNC:40918]",56.2771000940164,0.851397678235248,0.734401380267491,1.1593083851846,0.246330505041142,0.48532342196694
"ENSG00000213014","VN2R17P","vomeronasal 2 receptor 17, pseudogene [Source:HGNC Symbol;Acc:HGNC:33223]",21.9819517781999,1.43217785974814,1.23549990710034,1.15918896595419,0.246379168097622,0.485380536304115
"ENSG00000138382","METTL5","methyltransferase like 5 [Source:HGNC Symbol;Acc:HGNC:25006]",9110.04792142762,-0.232253843661412,0.200393038880506,-1.15899157455217,0.246459619402299,0.485436045920029
"ENSG00000141503","MINK1","misshapen like kinase 1 [Source:HGNC Symbol;Acc:HGNC:17565]",3080.91348154699,0.304803433978391,0.263002256012825,1.15893847679971,0.246481263727027,0.485436045920029
"ENSG00000135924","DNAJB2","DnaJ heat shock protein family (Hsp40) member B2 [Source:HGNC Symbol;Acc:HGNC:5228]",8525.04979678299,0.288424681560279,0.248890091415265,1.15884356793879,0.246519954901296,0.485436045920029
"ENSG00000177427","MIEF2","mitochondrial elongation factor 2 [Source:HGNC Symbol;Acc:HGNC:17920]",654.755985619115,0.364453146812833,0.314500903931254,1.15883020448328,0.246525403077786,0.485436045920029
"ENSG00000023171","GRAMD1B","GRAM domain containing 1B [Source:HGNC Symbol;Acc:HGNC:29214]",1423.30065600374,-0.274387077034649,0.236888212338078,-1.1582977233289,0.246742560150327,0.485786106573195
"ENSG00000238057","ZEB2-AS1","ZEB2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:37149]",36.7127991908184,1.03629236457808,0.894775378111384,1.1581592318347,0.24679906186323,0.485858574467582
"ENSG00000227963","RBM15-AS1","RBM15 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53636]",13.7526621309995,1.68353379937569,1.45382903860172,1.15799984363698,0.246864100224,0.485947835045584
"ENSG00000135773","CAPN9","calpain 9 [Source:HGNC Symbol;Acc:HGNC:1486]",57.6874544206671,-0.842222983688076,0.727402513016906,-1.15784997799217,0.246925263857533,0.486029454653678
"ENSG00000197147","LRRC8B","leucine rich repeat containing 8 VRAC subunit B [Source:HGNC Symbol;Acc:HGNC:30692]",90.9958293354039,0.808097362591904,0.69869637266683,1.15657872890839,0.247444516923279,0.486934966659824
"ENSG00000107185","RGP1","RGP1 homolog, RAB6A GEF complex partner 1 [Source:HGNC Symbol;Acc:HGNC:21965]",4444.6792446517,-0.245214795161005,0.212041413592694,-1.15644765334395,0.247498099355198,0.487001563980864
"ENSG00000127952","STYXL1","serine/threonine/tyrosine interacting like 1 [Source:HGNC Symbol;Acc:HGNC:18165]",3075.45334809684,0.290054071555646,0.250836538535612,1.15634697101541,0.247539262840067,0.487043715888611
