"Gene_stable_ID","Gene_name","Gene_description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000171202","TMEM126A","transmembrane protein 126A [Source:HGNC Symbol;Acc:HGNC:25382]",1846.41044332444,-0.22140676991497,0.061659350960977,-3.5908060410025,0.000329656895973577,0.00126737390623568
"ENSG00000153936","HS2ST1","heparan sulfate 2-O-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5193]",4033.94458162667,-0.157540055687774,0.0438823039218961,-3.59005889864333,0.000330603250520568,0.00127076583303556
"ENSG00000077097","TOP2B","DNA topoisomerase II beta [Source:HGNC Symbol;Acc:HGNC:11990]",16939.823737511,0.124166472770145,0.0345865649447572,3.59002037260616,0.000330652117697235,0.00127076583303556
"ENSG00000159761","C16orf86","chromosome 16 open reading frame 86 [Source:HGNC Symbol;Acc:HGNC:33755]",71.0381726013566,0.89317456400492,0.248842202880933,3.58932107843576,0.000331540291731228,0.00127396168793307
"ENSG00000275692","MIR6724-4","microRNA 6724-4 [Source:HGNC Symbol;Acc:HGNC:50830]",1231.43288269833,-1.03304613279601,0.287933502928514,-3.58779413402436,0.000333487430224343,0.00128122488559129
"ENSG00000207561","MIR635","microRNA 635 [Source:HGNC Symbol;Acc:HGNC:32891]",37.8245892448124,1.18014256153389,0.32899888207519,3.58707164623185,0.000334412461304919,0.00128455944081312
"ENSG00000142102","PGGHG","protein-glucosylgalactosylhydroxylysine glucosidase [Source:HGNC Symbol;Acc:HGNC:26210]",1026.32358486235,0.249924540901829,0.0696860311479202,3.58643671887875,0.000335227366621386,0.00128746991017485
"ENSG00000183850","ZNF730","zinc finger protein 730 [Source:HGNC Symbol;Acc:HGNC:32470]",107.956028357353,-0.701732248994771,0.195736264807751,-3.58509063041538,0.000336961169529192,0.00129368712450877
"ENSG00000239282","CASTOR1","cytosolic arginine sensor for mTORC1 subunit 1 [Source:HGNC Symbol;Acc:HGNC:34423]",32.8338589151349,1.26374098465726,0.352527987733566,3.58479618251578,0.000337341544081574,0.00129492654809341
"ENSG00000143207","COP1","COP1 E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:17440]",4740.21272063818,-0.145119027776741,0.0404836510592576,-3.58463290685724,0.000337552640435976,0.00129551586476042
"ENSG00000169223","LMAN2","lectin, mannose binding 2 [Source:HGNC Symbol;Acc:HGNC:16986]",9739.80968306371,0.114773493016548,0.0320242792834847,3.58395241312233,0.000338433771017085,0.00129867611108909
"ENSG00000072952","IRAG1","inositol 1,4,5-triphosphate receptor associated 1 [Source:HGNC Symbol;Acc:HGNC:7237]",85.6606336010101,0.794050379943758,0.221573452457931,3.58368916102221,0.000338775217301048,0.00129976469560242
"ENSG00000171155","C1GALT1C1","C1GALT1 specific chaperone 1 [Source:HGNC Symbol;Acc:HGNC:24338]",3699.54482715781,-0.190494721941259,0.0531901093598024,-3.58139368830143,0.000341766205385292,0.00131101656215135
"ENSG00000171219","CDC42BPG","CDC42 binding protein kinase gamma [Source:HGNC Symbol;Acc:HGNC:29829]",35.7392611055612,1.25848751241869,0.351416708564677,3.58118291403628,0.000342042077864623,0.00131185117370202
"ENSG00000071189","SNX13","sorting nexin 13 [Source:HGNC Symbol;Acc:HGNC:21335]",4054.22468364718,0.155788641729138,0.0435039617929699,3.58102194164561,0.000342252907312668,0.00131243608049585
"ENSG00000196678","ERI2","ERI1 exoribonuclease family member 2 [Source:HGNC Symbol;Acc:HGNC:30541]",631.991840670715,-0.298636389806983,0.0833994650686128,-3.58079502741768,0.000342550308866864,0.00131335270917059
"ENSG00000125657","TNFSF9","TNF superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:11939]",54.605147619418,1.05376120525263,0.294313350532737,3.58040572520825,0.000343061104923197,0.00131508704991172
"ENSG00000153048","CARHSP1","calcium regulated heat stable protein 1 [Source:HGNC Symbol;Acc:HGNC:17150]",1409.96309587923,0.209938504357569,0.0586458423453568,3.57976790786415,0.000343899513268621,0.00131807645163865
"ENSG00000215021","PHB2","prohibitin 2 [Source:HGNC Symbol;Acc:HGNC:30306]",13639.8231720878,-0.124250281118,0.0347104553232482,-3.5796211821739,0.000344092654600412,0.0013185921174759
"ENSG00000197535","MYO5A","myosin VA [Source:HGNC Symbol;Acc:HGNC:7602]",20272.435390024,-0.102181632084739,0.0285464039440963,-3.57949226406401,0.000344262438790949,0.00131901811640966
"ENSG00000265142","MIR133A1HG","MIR133A1 host gene [Source:HGNC Symbol;Acc:HGNC:49594]",477.161246184287,0.346671581778745,0.0968680377648941,3.57880256251441,0.00034517210253993,0.00132227828589607
"ENSG00000104951","IL4I1","interleukin 4 induced 1 [Source:HGNC Symbol;Acc:HGNC:19094]",37.4072304495871,1.42778376917744,0.399140123544698,3.5771491888551,0.000347361940235756,0.00133044057518042
"ENSG00000189014","SHLD2P3","shieldin complex subunit 2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:34038]",308.339778882937,-0.438181555842666,0.122510153261138,-3.57669584257767,0.000347964648292668,0.0013325222116885
"ENSG00000182993","C12orf60","chromosome 12 open reading frame 60 [Source:HGNC Symbol;Acc:HGNC:28726]",242.163431915768,0.479293215459495,0.134046046923451,3.57558634857171,0.000349443810755607,0.0013376516762406
"ENSG00000143771","CNIH4","cornichon family AMPA receptor auxiliary protein 4 [Source:HGNC Symbol;Acc:HGNC:25013]",6318.3030524583,-0.139000138548262,0.0388750961542733,-3.5755574210453,0.000349482455098145,0.0013376516762406
"ENSG00000175550","DRAP1","DR1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:3019]",6078.72516775297,-0.136183349544394,0.0380925575496504,-3.57506448252761,0.000350141587416118,0.00133994659864583
"ENSG00000172339","ALG14","ALG14 UDP-N-acetylglucosaminyltransferase subunit [Source:HGNC Symbol;Acc:HGNC:28287]",636.657331858555,-0.299574267612347,0.0838018155350475,-3.57479448028258,0.000350503113371267,0.00134110203317127
"ENSG00000163516","ANKZF1","ankyrin repeat and zinc finger peptidyl tRNA hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:25527]",1226.89381152607,0.249098383505101,0.0696971354126743,3.57401178728793,0.000351553092826031,0.00134489080155922
"ENSG00000130150","MOSPD2","motile sperm domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28381]",894.195552055361,0.26085016041697,0.0730026731627138,3.57315902440404,0.000352700419043923,0.00134905062541669
"ENSG00000147853","AK3","adenylate kinase 3 [Source:HGNC Symbol;Acc:HGNC:17376]",3982.94039368137,0.160999556843688,0.045058727244208,3.57310484983535,0.000352773424895296,0.00134910054503636
