"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","ID","Description","p.adjust","setSize"
"GO:0010288",0.659380692167577,0.807681185433369,0.060640400949416,0.335929461427197,0.838100498868831,15,"PLSCR1;APP;BACE1;MAP1LC3A","GO:0010288","response to lead ion",0.807681185433369,15
"GO:0033690",0.659259259259259,0.807681185433369,0.0614364107201271,0.376752526228694,0.874009272264139,11,"BMP2;ITGB3;LRP5;CTHRC1;SOX8;CCN1;ITGAV","GO:0033690","positive regulation of osteoblast proliferation",0.807681185433369,11
"GO:0006968",0.660808435852373,0.809060944032659,0.0588438169595807,0.304828701205508,0.866954444511441,27,"LY96;LGALS3BP;PTK2B;LBP;FCMR;RAB23","GO:0006968","cellular defense response",0.809060944032659,27
"GO:0010524",0.662962962962963,0.809484108938406,0.0611692626746689,0.376156996737095,0.872627733292723,11,"P2RX5;CD4;PLA2G1B;P2RX7","GO:0010524","positive regulation of calcium ion transport into cytosol",0.809484108938406,11
"GO:0010936",0.662337662337662,0.809484108938406,0.0687943095604775,-0.36618871508864,-0.854156922744636,11,"AXL;TWIST1","GO:0010936","negative regulation of macrophage cytokine production",0.809484108938406,11
"GO:0043335",0.662921348314607,0.809484108938406,0.0617054053637522,0.367447050673893,0.860449047891254,12,"ANGPTL4","GO:0043335","protein unfolding",0.809484108938406,12
"GO:0070373",0.661881977671451,0.809484108938406,0.0542315935495841,0.260914540304389,0.889975247276482,62,"ATF3;LIF;DUSP6;SIRPA;SEMA6A;TNIP1;DAB2;KLF4;SPRY2;PTPN1;ITGB1BP1;SPRY3;EMILIN1;ERRFI1;C3orf33;DUSP1;SIRT3;DUSP4;DUSP26;DUSP10","GO:0070373","negative regulation of ERK1 and ERK2 cascade",0.809484108938406,62
"GO:0090382",0.662337662337662,0.809484108938406,0.0687943095604775,-0.366138597158776,-0.854040019697155,11,"MTMR4;PIKFYVE;RAB34","GO:0090382","phagosome maturation",0.809484108938406,11
"GO:0141201",0.662962962962963,0.809484108938406,0.0611692626746689,0.375625493007605,0.871394724472668,11,"CASP4;ZDHHC9;ZDHHC5;NINJ1;CASP1","GO:0141201","pyroptotic cell death",0.809484108938406,11
"GO:0042771",0.664319248826291,0.810403081825803,0.0727141077934447,-0.276053569630329,-0.86756970169906,31,"BRCA2;PYCARD;ATAD5;USP28","GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",0.810403081825803,31
"GO:0048167",0.664021164021164,0.810403081825803,0.0789209638180035,-0.252151651938215,-0.900815228058236,60,"YWHAH;LYPD6;GRIN2B;RAPGEF2;LZTS1;SLC38A1;GRID2;PTN;NPAS4;LARGE1;VPS13A;PPP3CB;ITPKA;GIPC1;AGER","GO:0048167","regulation of synaptic plasticity",0.810403081825803,60
"GO:0045638",0.665924276169265,0.811992135111025,0.0699458736501659,-0.321938052230232,-0.84290951218021,16,"MEIS1;MEIS2;HMGB3","GO:0045638","negative regulation of myeloid cell differentiation",0.811992135111025,16
"GO:0006635",0.667779632721202,0.812473661363557,0.0559428593065705,0.278927339278619,0.876275700094212,43,"PEX7;CPT1A;BDH2;CROT;HADHB;PEX2;ACAA1;AUH;MTLN;ACADVL;ACOX2;SESN2;CPT2;ECHDC1;ECH1;ACOXL;ABCD4","GO:0006635","fatty acid beta-oxidation",0.812473661363557,43
"GO:0007369",0.667832167832168,0.812473661363557,0.0580983576873206,0.305266403641915,0.860999359749831,26,"EXT1;LMBRD1;NR4A3;SMAD3;SYF2","GO:0007369","gastrulation",0.812473661363557,26
"GO:0007498",0.667832167832168,0.812473661363557,0.0580983576873206,0.305395327651741,0.86136298800565,26,"BMP4;EXT1","GO:0007498","mesoderm development",0.812473661363557,26
"GO:0010498",0.666666666666667,0.812473661363557,0.0728938564822936,-0.273892635388275,-0.866564158106933,32,"SETD2;IPO9;SOCS6;UBR5;PSMB2;CUL4B;DDI2;ATE1;CUL5;VCP;PRPF19","GO:0010498","proteasomal protein catabolic process",0.812473661363557,32
"GO:0043303",0.66726618705036,0.812473661363557,0.059476028695732,0.325712140078388,0.858299211242657,19,"PTGDS;KIT;NR4A3;LAT2","GO:0043303","mast cell degranulation",0.812473661363557,19
"GO:0009891",0.66887417218543,0.813205118497766,0.0692836467392548,-0.326966584015531,-0.842760181049526,15,"AJUBA;ZNF268;NPM1;ZNF205;APPL1;ZNF189;ZNF182","GO:0009891","positive regulation of biosynthetic process",0.813205118497766,15
"GO:0015012",0.669039145907473,0.813205118497766,0.0588438169595807,0.311776125029421,0.861516447224764,24,"CSGALNACT1;EXT1;EXTL1;HS2ST1;EXTL2;EXT2","GO:0015012","heparan sulfate proteoglycan biosynthetic process",0.813205118497766,24
"GO:0032091",0.671111111111111,0.813580952437352,0.0694481442003175,-0.290360382845926,-0.83399953914663,22,"NES;AURKA;DDX11;RACK1;SYMPK;PSME3IP1;ROCK1;MAPK8","GO:0032091","negative regulation of protein binding",0.813580952437352,22
"GO:0032543",0.671087533156499,0.813580952437352,0.0785029047348687,-0.232839825983982,-0.902938492327828,92,"MRPL48;MRPS15;MRPL23;MRPL3;MRPS27;MRPL9;MRPS9;LARS2;GATB;MRPL30;MRPS34;MRPL19;MRPL4;MRPL11;MRPL35;MRPL51;GADD45GIP1;MRPS11;MRPL37;IARS2;MRPS14;MRPL58;MRPL15","GO:0032543","mitochondrial translation",0.813580952437352,92
"GO:0045647",0.670932358318099,0.813580952437352,0.059989249649033,0.377787523890501,0.865830340135168,10,"ZFP36;LDB1;ZFP36L1;HOXA5","GO:0045647","negative regulation of erythrocyte differentiation",0.813580952437352,10
"GO:0048646",0.670863309352518,0.813580952437352,0.059221919380382,0.323261799208473,0.851842204035566,19,"BMP4;FOXA1;PROX1;ATOH8","GO:0048646","anatomical structure formation involved in morphogenesis",0.813580952437352,19
"GO:0048714",0.671171171171171,0.813580952437352,0.070113215764256,-0.313667843742743,-0.843207832269756,18,"QKI;MDK;MYRF;PTN;HDAC2","GO:0048714","positive regulation of oligodendrocyte differentiation",0.813580952437352,18
"GO:0051246",0.670863309352518,0.813580952437352,0.059221919380382,0.322776959933376,0.850564581508829,19,"APOE;DNAJC1;LRP1;APP;PML;HPX;BANK1;CDK5RAP1;PPP1R15A;PLXNB2","GO:0051246","regulation of protein metabolic process",0.813580952437352,19
"GO:0071364",0.671592775041051,0.813580952437352,0.0549073703290958,0.273103226794415,0.873593369732944,46,"FOS;GAREM1;ZFP36;DAB2;COL1A1;DUSP22","GO:0071364","cellular response to epidermal growth factor stimulus",0.813580952437352,46
"GO:0071514",0.671772428884026,0.813580952437352,0.0686325631836726,-0.331088510795815,-0.833494002092344,14,"CTCF;DNMT3A;MTA2;TRIM28;MECP2;KDM1B","GO:0071514","genomic imprinting",0.813580952437352,14
"GO:0032743",0.672566371681416,0.813808340678054,0.0583452776743612,0.30062493770698,0.862096313080796,28,"IL1B;IL1A;PDE4B;CD4","GO:0032743","positive regulation of interleukin-2 production",0.813808340678054,28
"GO:0035773",0.672284644194757,0.813808340678054,0.0610363728309177,0.364974177928721,0.85465833329649,12,"PTPRN2;CLTRN;SELENOT;RBM4","GO:0035773","insulin secretion involved in cellular response to glucose stimulus",0.813808340678054,12
"GO:0001558",0.6734375,0.813918573386001,0.0524827622635459,0.253983331393917,0.891211195486147,72,"AGT;AGTR1;IGFBP4;IGFBP7;WFDC1;DDR1;CHPT1","GO:0001558","regulation of cell growth",0.813918573386001,72
"GO:0045824",0.673076923076923,0.813918573386001,0.0577308549299813,0.285975441068218,0.864890721542409,35,"DHX58;TNFAIP3;GRN;MCOLN1;DTX4;IRAK3;DRD2;NLRC3;FRK;NLRX1;HAVCR2;ATG12;MUL1","GO:0045824","negative regulation of innate immune response",0.813918573386001,35
"GO:0070301",0.673566878980892,0.813918573386001,0.053347785067549,0.258522258562801,0.883783960570599,63,"IL6;TNFAIP3;TRPA1;SIRPA;SMPD3;MDM2;CYP1B1;NFE2L2;ERN1;PDGFD;IL18BP;KLF4;KDM6B;MAP1LC3A;BNIP3;PPIF;MAPK7;OSER1;FYN;PCNA","GO:0070301","cellular response to hydrogen peroxide",0.813918573386001,63
"GO:0010968",0.674725274725275,0.814219039387579,0.0686325631836726,-0.379309077002999,-0.855422241823057,10,"HAUS8;HAUS1;NME7;HAUS6","GO:0010968","regulation of microtubule nucleation",0.814219039387579,10
"GO:0016197",0.674679487179487,0.814219039387579,0.0535669384770951,0.258629622386314,0.89286204918758,69,"ABCA1;NSG1;ALS2CL;SQSTM1;RAB13","GO:0016197","endosomal transport",0.814219039387579,69
"GO:0030097",0.674603174603175,0.814219039387579,0.0780892306943345,-0.239417585199733,-0.903559709541851,79,"EZH2;MELK;EBP;BRCA2;TIPARP;MEIS1;CNN2;RUNX2;MIXL1;RBPJ;MYO1E;CTNNB1","GO:0030097","hemopoiesis",0.814219039387579,79
"GO:0000447",0.676923076923077,0.81426071690172,0.0684714904492087,-0.378139278149692,-0.852784097844313,10,"UTP20;ABT1","GO:0000447","endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",0.81426071690172,10
"GO:0002223",0.676789587852495,0.81426071690172,0.0678338263479455,-0.341581872811302,-0.84231463615864,13,"PAK1;CREBBP;PAK3;PLCG2","GO:0002223","stimulatory C-type lectin receptor signaling pathway",0.81426071690172,13
"GO:0002841",0.676923076923077,0.81426071690172,0.0684714904492087,-0.378566850841675,-0.853748364751947,10,"CD274;PRKAA1;KLHL22;FBXO38;UFL1","GO:0002841","negative regulation of T cell mediated immune response to tumor cell",0.81426071690172,10
"GO:0008033",0.677248677248677,0.81426071690172,0.0778840111977068,-0.226652603247863,-0.898784954028885,105,"TSEN15;POP1;TRMT9B;CDKAL1;PUS7;WDR4;TRDMT1;AARS1;FTSJ1;THG1L;TYW3;RPUSD4;QTRT2;THADA;TRUB2;NAT10;TRMT5;TRMU;ELP1;ELP4;URM1;TRMT1L;ADAT3;DDX1;CTU1;KARS1;ELP5;LSM6;DUS2;ELP3;METTL2B","GO:0008033","tRNA processing",0.81426071690172,105
"GO:0019852",0.677489177489177,0.81426071690172,0.0676760401641789,-0.363149840018165,-0.847068566190082,11,"ATP1A2","GO:0019852","L-ascorbic acid metabolic process",0.81426071690172,11
"GO:0046486",0.676789587852495,0.81426071690172,0.0678338263479455,-0.340682153061579,-0.840095996429912,13,"INPP5J;AGK;DGKK;DGKD;DGKH","GO:0046486","glycerolipid metabolic process",0.81426071690172,13
"GO:2000434",0.675774134790528,0.81426071690172,0.059476028695732,0.332350585623672,0.829171667251678,15,"EPAS1;COPS8;COPS7A;COPS5","GO:2000434","regulation of protein neddylation",0.81426071690172,15
